pullUps_down1.jpg,296.81628,262.57272,-382.11682,299.0008,252.32504,-361.4794,302.28836,251.9473,-361.45535,305.6835,251.8958,-361.51843,290.5237,254.18462,-360.9665,287.93835,254.83751,-361.01123,285.35895,255.78171,-361.04285,309.45175,260.81406,-252.67966,280.3838,266.96872,-250.7062,302.45236,272.2212,-341.10748,293.58582,273.58533,-340.45087,343.5785,319.88168,-251.46414,261.33542,326.86545,-229.69719,385.69983,221.01822,-358.57147,230.83424,238.14386,-318.37393,422.11578,123.32022,-451.718,176.6325,121.502556,-395.90073,431.13452,105.89696,-499.83182,164.82756,97.65821,-426.99136,420.69455,103.014015,-499.44666,183.30984,96.33312,-440.19495,416.52783,108.84251,-461.8471,188.66568,105.69557,-408.97815,313.14676,548.5531,-11.977789,279.0376,544.9969,11.658073,318.0507,686.42944,79.18845,275.0548,683.1508,101.79449,297.59854,825.2169,291.7375,285.5585,815.07916,338.69595,291.78055,839.5159,305.52722,283.27676,827.562,355.76544,291.02115,882.12646,160.46307,283.9868,867.74554,219.56912
pullUps_down10.jpg,254.40529,371.86005,-295.1425,260.5079,356.26712,-261.1154,265.71985,355.32513,-261.0864,271.18903,354.50833,-261.18005,245.6286,357.73337,-261.1703,240.28116,357.80673,-261.18222,234.78589,358.01968,-261.19873,281.34888,359.45294,-114.52826,227.23999,363.63788,-114.6715,265.50763,386.74353,-243.99364,247.297,387.984,-243.74165,319.34674,415.43198,-117.08447,200.00977,423.2295,-130.17207,344.58432,307.40952,-226.08875,169.46736,308.8941,-279.7268,367.08975,182.3252,-300.02942,144.37073,185.02304,-335.5015,372.959,162.41644,-357.88834,138.99884,166.19267,-388.21964,362.54385,160.84123,-361.39474,147.40079,160.60916,-385.8157,357.1627,167.6138,-313.56403,151.9859,165.89162,-347.6611,301.96286,676.4391,-1.3796146,225.58171,677.84625,1.7425961,317.09308,842.7703,14.012319,193.02588,831.98773,14.751559,312.506,936.092,305.481,178.25095,946.46106,237.06639,306.27225,939.43304,325.56,177.91628,948.0049,249.78134,332.69022,1015.5754,180.95377,158.6778,1026.7903,76.1862
pullUps_down11.jpg,246.0923,347.38916,-316.59708,252.03691,333.5248,-291.61105,256.86945,332.7132,-291.54846,262.3082,332.1904,-291.64487,237.804,335.9966,-280.30807,233.46844,336.58377,-280.28748,229.16066,337.14972,-280.27124,271.86493,341.51248,-180.16364,224.75015,344.3236,-122.334785,256.4326,359.7354,-276.8927,239.69589,361.1214,-260.55493,314.60855,392.79684,-191.81659,205.03009,401.663,-86.19158,361.45535,304.1636,-310.519,165.4551,313.5025,-123.86029,364.99432,194.02301,-375.9506,161.46458,202.26381,-187.17177,369.84216,175.68451,-423.26147,158.81978,184.00159,-240.66808,358.10486,174.42355,-429.16718,167.78893,181.03474,-237.4433,354.06177,180.63017,-386.739,171.143,186.57162,-198.90967,293.82993,625.6379,-34.981922,220.29335,626.78546,34.87079,323.49332,757.7243,21.575129,192.20654,752.0993,175.9137,359.97668,872.70874,230.61227,176.8609,846.36615,463.92685,354.99933,878.8252,241.99165,186.93788,858.7075,483.82047,366.08603,932.6772,70.00125,144.99799,905.43787,360.90582
pullUps_down12.jpg,247.99036,385.49423,-537.7905,254.0136,367.8366,-512.0365,257.98337,367.20557,-511.98566,262.41595,366.86017,-512.155,243.46214,369.63074,-515.63556,239.97527,370.12204,-515.71136,236.75592,370.86188,-515.728,266.79816,373.85126,-369.56195,230.09932,378.60483,-385.90738,255.66872,399.50357,-482.3944,241.85083,399.5605,-487.1626,293.2255,428.53745,-344.95462,193.4926,429.1299,-371.1916,335.95187,324.62415,-480.5441,166.11012,315.94278,-525.64453,357.36627,193.18896,-578.54004,146.40565,188.65826,-590.3915,365.36026,171.5394,-634.71765,136.6603,165.10254,-636.12036,352.8846,169.80157,-632.5243,148.7112,160.20161,-636.43805,346.7785,177.01678,-589.3089,158.1973,166.18623,-599.35767,261.8451,669.2669,2.927436,222.89531,669.783,-3.0060205,275.7596,836.1014,37.43035,225.25131,840.9067,17.301685,264.59903,947.21356,287.12708,225.45932,983.7788,239.24612,257.12408,946.6328,302.6472,228.28519,997.48114,251.70146,274.58032,1031.8773,144.92964,233.51204,1044.1127,77.55704
pullUps_down13.jpg,221.59256,393.59418,-246.44235,228.11765,379.8623,-215.36256,232.56721,379.68433,-215.36145,237.37663,379.40903,-215.5274,213.9438,380.25482,-216.09943,208.7055,380.0412,-216.11996,204.11888,380.04486,-216.1411,243.86174,384.76242,-82.51964,192.68414,385.27042,-86.04409,230.15671,409.85526,-199.29306,211.80121,408.1195,-200.2358,274.33328,431.33765,-102.384445,160.58423,430.97092,-83.550156,298.70087,330.0525,-211.91418,145.4364,324.86517,-188.7427,316.0836,211.89056,-245.46791,133.75873,205.70076,-216.62985,321.26993,190.97522,-297.06888,130.20613,181.35484,-264.51813,309.4128,188.20319,-290.68582,139.5809,177.3812,-259.14264,304.28223,192.64905,-252.30736,144.76686,182.91331,-227.00458,235.60233,670.3213,-9.32886,163.48128,666.6029,9.651732,232.40912,833.0475,-23.227968,139.9208,845.3104,-17.02394,243.20204,954.19867,237.98601,130.06902,914.6761,271.50058,239.61847,968.64233,257.47836,135.05061,918.56824,294.5884,250.78798,1004.5665,139.31822,107.89497,998.75073,167.7811
pullUps_down2.jpg,653.40344,238.12047,-107.553185,658.24347,230.1021,-84.166306,661.6009,229.87076,-84.10625,664.72986,229.73477,-84.10681,648.83234,231.58492,-82.345314,646.01294,232.3476,-82.35383,643.1875,233.27528,-82.3314,668.84607,234.73415,18.13839,641.0037,238.93573,24.645317,659.95703,245.50397,-72.51428,649.21356,246.9352,-70.92704,693.2611,277.31436,40.86229,626.2397,279.8873,23.864126,724.5803,254.74724,-35.29845,592.5933,256.95914,-163.78091,723.57086,202.19095,-93.79903,600.0831,203.2384,-350.0,727.16003,187.9594,-115.74304,598.63855,191.54036,-395.6874,721.4818,187.56693,-114.06048,604.4961,191.04115,-377.89658,718.3401,192.48993,-97.10944,606.88574,195.00749,-351.56738,681.3037,400.1486,3.414049,640.99414,399.7442,-3.5463195,682.695,494.56284,-3.3007092,643.9434,494.39996,-12.21641,677.31274,577.82587,130.19717,650.5298,578.17554,108.81978,672.8647,584.63696,137.4463,652.67285,585.59216,115.05902,677.47205,614.05426,21.620123,652.16235,614.2948,2.2449625
pullUps_down3.jpg,644.91235,148.28268,-229.15132,652.62994,140.7775,-200.63129,655.9519,141.3176,-200.62807,659.19196,141.85367,-200.68373,645.95404,139.73436,-199.38742,644.7551,139.52463,-199.45969,643.681,139.29909,-199.46916,668.76227,149.02484,-91.25632,647.9027,146.46591,-84.814384,653.30066,158.4707,-193.07654,643.247,157.23761,-191.05177,717.1197,210.58546,-68.221985,609.8217,209.5538,-69.64096,783.5652,167.01837,-117.28621,534.5459,164.42186,-145.05075,834.03656,98.65266,-204.7986,494.6382,86.76339,-259.1758,846.4916,82.82413,-235.5669,481.95782,69.39454,-296.34555,844.4799,79.34622,-253.59949,487.1722,66.16308,-301.30557,839.4617,84.40939,-222.02538,491.97516,72.30163,-271.91907,681.00714,390.45502,-1.5806824,625.28937,389.73346,1.663497,662.5402,488.78885,-213.20099,624.1783,494.3755,-153.21936,653.6378,625.51013,-100.365456,627.1462,631.89575,-64.96619,648.3829,637.0234,-97.18657,626.7384,645.5805,-65.2831,651.6485,675.36597,-261.2485,629.4219,675.61694,-218.24617
pullUps_down4.jpg,561.0155,209.71262,-233.52083,567.1603,202.98529,-208.7479,570.8479,203.43005,-208.7669,574.4509,204.01326,-208.86168,558.0344,203.48236,-206.25623,555.75415,204.04938,-206.26672,553.5675,204.65933,-206.25897,581.9844,210.21646,-100.649956,551.3363,210.17886,-86.71531,569.6902,218.38898,-196.10123,557.8046,218.7283,-192.39282,611.3238,252.69185,-67.030235,526.5846,256.15256,-48.319023,664.4141,207.03027,-110.086334,471.8637,227.08311,-80.04899,682.1394,161.14386,-200.52048,445.83145,161.385,-156.93155,688.19763,146.09848,-233.85321,434.54584,146.3215,-197.89534,679.8644,144.75038,-243.39647,442.2858,142.56683,-197.84294,675.44604,151.63742,-211.80994,447.88776,149.09874,-166.2286,592.4967,400.2121,-7.6162386,541.653,400.08255,7.5079947,598.29114,493.15314,25.93343,546.2326,493.98532,58.44071,596.48364,563.6805,333.16956,562.16223,563.4245,326.84863,592.6049,567.6273,358.7575,567.9731,567.1554,348.77872,597.18866,605.5224,243.44675,566.9869,605.92395,234.65991
pullUps_down5.jpg,359.8129,343.04282,-217.64375,363.51364,331.93933,-188.62872,367.48547,332.19434,-188.56807,371.62695,332.80093,-188.68729,350.91754,333.42996,-185.50633,346.96643,334.40167,-185.54271,343.29236,335.36227,-185.4891,377.10202,343.27237,-70.0607,337.83594,344.42615,-52.15833,368.10654,356.08087,-176.32372,352.63126,356.8036,-171.03023,418.9826,396.72617,-78.51531,305.7946,407.4785,-31.565641,470.1945,307.6884,-169.95488,247.72076,317.86636,-105.47631,492.04898,211.37874,-238.58281,230.76091,218.67258,-172.50226,497.9741,187.51653,-283.46964,223.30669,192.70935,-218.45213,489.51093,182.91795,-289.70966,232.3523,189.33035,-208.75858,485.51154,192.58427,-251.6085,236.26976,199.0045,-181.86124,400.96643,624.92883,-20.309273,326.1329,624.2441,20.306368,397.93756,771.3211,6.1352205,317.03226,774.95496,62.01493,387.4317,884.3491,250.88611,324.0441,884.5694,270.0056,380.4665,890.9196,267.29584,331.69852,895.2494,282.24802,379.61545,943.0149,119.688675,323.73813,933.7971,144.36194
pullUps_down6.jpg,265.5604,405.86487,-225.52734,271.68387,396.11523,-206.80154,275.62683,395.49966,-206.75499,279.63605,395.04742,-206.80185,261.0351,397.77448,-203.2649,258.0846,398.11328,-203.2908,255.01599,398.4271,-203.28549,286.91183,399.9997,-120.80589,254.8897,402.8258,-103.04676,274.47748,414.67432,-194.69951,261.3997,414.969,-189.6103,319.20276,437.22388,-120.55012,236.47623,440.58542,-94.65697,340.39236,377.74008,-186.06052,217.37737,376.4303,-150.13783,364.01816,303.59995,-233.8024,199.81995,298.68814,-187.53964,371.29733,290.62775,-265.15753,193.90164,284.81027,-222.91487,364.72318,286.1791,-273.47958,199.64268,281.74213,-219.76102,361.11987,289.6781,-243.94461,202.9549,286.34607,-195.60115,307.67377,607.1221,-9.790007,253.2972,605.53174,9.674075,312.0026,698.0799,50.666378,237.112,697.8081,81.54628,309.1578,782.41315,240.07016,237.205,778.6731,276.2382,301.02405,790.46497,253.62825,243.83383,786.6036,290.01074,311.09668,830.8277,147.20009,231.36377,823.0849,199.1512
pullUps_down7.jpg,253.21207,324.17615,-104.55621,260.52792,311.07108,-72.1938,265.1495,310.60333,-72.14173,270.08884,310.55502,-72.19787,246.1936,313.14355,-71.30733,241.72858,313.6378,-71.37597,237.28682,314.03033,-71.33942,278.2342,319.01395,59.640156,234.61479,318.7539,67.308525,262.35553,335.959,-59.073376,245.64503,335.98544,-57.13591,314.22116,372.94098,61.357494,207.24405,369.5503,76.91331,347.49774,291.65283,-31.77857,165.54144,289.6991,-4.7791624,343.09167,208.79047,-74.71371,178.78252,204.26982,-59.334236,341.1166,189.37056,-120.80889,182.09464,186.80634,-113.36403,331.79565,187.19298,-121.51394,193.50832,183.6243,-107.838264,328.92676,194.20934,-83.38394,196.22261,190.63962,-69.041504,291.57083,587.4236,-9.94454,218.6042,586.7599,10.1083,304.1628,750.3952,-21.38031,197.81842,748.8984,-16.11537,305.785,888.11414,122.14734,190.14081,891.0309,103.0174,297.1206,897.8384,125.59685,195.11931,901.0763,104.37772,308.5981,954.3427,-50.81677,190.97906,954.08514,-61.77681
pullUps_down8.jpg,245.47717,328.253,-168.9474,250.55106,321.8073,-142.0319,254.5493,321.9591,-141.975,258.6858,322.2163,-141.98524,239.48695,323.42093,-136.99266,235.89757,324.61237,-137.03004,232.70143,325.7921,-137.00647,266.0332,331.45224,-40.777836,227.9148,333.654,-14.97364,253.51218,337.12982,-136.05391,239.29265,340.04108,-128.69844,300.19577,376.21164,-48.30594,199.73975,381.12378,-4.975774,332.59488,313.6631,-121.3015,147.5675,317.60876,-67.85968,335.48157,227.32405,-175.80757,151.03711,231.73418,-118.02897,337.93112,212.883,-213.77832,148.93468,214.26517,-162.70772,330.35416,209.94089,-221.15575,159.2166,213.0065,-151.03539,327.25345,214.94688,-186.48718,162.89394,218.56104,-124.16543,284.68637,567.56244,-11.102986,219.5847,566.0216,11.084595,283.15573,690.1456,9.014529,215.25806,693.7237,31.733446,276.84937,788.8753,232.88509,224.99818,791.652,215.6024,272.13,793.77734,247.0972,229.40146,799.3473,225.85136,274.6348,849.1132,107.38925,226.18336,851.3002,92.14165
pullUps_down9.jpg,283.21228,342.37335,-482.23376,290.20676,329.05417,-458.2191,294.7131,329.54092,-458.12555,299.58026,330.3871,-458.1552,274.87418,329.44174,-459.51282,269.05267,330.29437,-459.5706,263.40448,331.529,-459.57947,305.5848,340.86618,-333.5576,255.75781,341.7559,-336.65207,291.7322,357.64178,-434.95154,273.50568,356.96735,-436.1872,333.03592,387.64627,-317.62817,229.30229,392.58157,-326.09146,355.74902,290.7084,-427.04395,211.48984,287.58624,-451.94208,361.9025,166.88882,-485.99612,219.04295,174.2414,-493.6518,367.46436,144.26453,-529.56195,216.12025,151.9667,-539.13007,355.39893,141.57014,-529.56525,226.22145,148.54341,-537.29706,348.96826,148.574,-494.04932,231.04027,154.81981,-501.80447,312.58658,609.90875,-1.437875,243.40813,612.0852,1.1650345,315.2746,744.33105,78.28474,240.25848,750.9065,80.07042,312.80426,876.65424,324.32904,248.15341,875.0443,321.22104,306.3848,885.6468,339.26773,252.05586,883.43353,335.7532,311.22192,922.7753,174.31294,253.89613,918.38464,178.01202
